ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID
leri1235,Lerik,Eurasia,,,leri1235,,,indo1319,taly1247
lenk1245,Lenkoran,Eurasia,,,lenk1245,,,indo1319,taly1247
asal1234,Asalemi,Eurasia,,,asal1234,,,indo1319,taly1247
hash1240,Hashtpari,Eurasia,,,hash1240,,,indo1319,taly1247
kaja1247,Kajali,Eurasia,35.8989,53.4785,kaja1247,xkj,IR,indo1319,
shah1254,Shahrudi-Southern Talysh,Eurasia,36.7581,50.2074,shah1254,shm,IR,indo1319,
kore1279,Karanic,Eurasia,37.794,44.895,kore1279,okh,IR,indo1319,
shal1243,Shali-Kolur,Eurasia,,,shal1243,,,indo1319,shah1254
shan1296,Shandermani,Eurasia,,,shan1296,,,indo1319,shah1254
sout2639,Southern Talyshi,Eurasia,,,sout2639,,,indo1319,shah1254
mass1260,Massali,Eurasia,,,mass1260,,,indo1319,shah1254
masu1234,Masulei,Eurasia,,,masu1234,,,indo1319,shah1254
lerd1234,Lerd,Eurasia,,,lerd1234,,,indo1319,kore1279
nowk1234,Nowkiani,Eurasia,,,nowk1234,,,indo1319,kore1279
gand1258,Gandomabi,Eurasia,,,gand1258,,,indo1319,kore1279
heza1234,Hezarrudi,Eurasia,,,heza1234,,,indo1319,kore1279
kara1512,Karani (Khoresh-e Rostam),Eurasia,,,kara1512,,,indo1319,kore1279
dizz1234,Diz,Eurasia,,,dizz1234,,,indo1319,kore1279
kela1263,Kelasi,Eurasia,,,kela1263,,,indo1319,kore1279
karn1254,Karnaq,Eurasia,,,karn1254,,,indo1319,kore1279
kaba1276,Kabatei,Eurasia,37.0529,49.7603,kaba1276,xkp,IR,indo1319,
uppe1235,Upper Taromi,Eurasia,36.5998,48.7301,uppe1235,tov,IR,indo1319,
kala1370,Kalas,Eurasia,,,kala1370,,,indo1319,kaba1276
kaba1277,Kabate,Eurasia,,,kaba1277,,,indo1319,kaba1276
harz1239,Harzani-Kilit,Eurasia,38.4341,48.2848,harz1239,hrz,IR,indo1319,
kari1303,Karingani-Kalasuri-Khoynarudi,Eurasia,38.5656,47.4329,kari1303,kgn,IR,indo1319,
kili1273,Kilit,Eurasia,,,kili1273,,,indo1319,harz1239
harz1240,Harzani,Eurasia,,,harz1240,,,indo1319,harz1239
keri1252,Keringāni,Eurasia,,,keri1252,,,indo1319,kari1303
kala1409,Kalāsuri-Khoynarudi,Eurasia,,,kala1409,,,indo1319,kari1303
vafs1241,Vafsic,,,,vafs1241,,,indo1319,
rama1272,Ramand-Karaj,,,,rama1272,,,indo1319,
alvi1241,Alviri-Vidari,Eurasia,35.0075,50.3794,alvi1241,avd,IR,indo1319,
asht1244,Ashtiani,Eurasia,37.7469,48.6808,asht1244,atn,IR,indo1319,
vafs1240,Vafsi,Eurasia,34.5309,50.0013,vafs1240,vaf,IR,indo1319,
tafr1239,Tafresh,Eurasia,,,tafr1239,,,indo1319,asht1244
amor1240,Amorei,Eurasia,,,amor1240,,,indo1319,asht1244
nucl1273,Nuclear Ashtiani,Eurasia,,,nucl1273,,,indo1319,asht1244
kaha1241,Kahaki,Eurasia,,,kaha1241,,,indo1319,asht1244
esht1238,Eshtehardi,Eurasia,35.7267,50.3677,esht1238,esh,IR,indo1319,
take1255,Takestani,Eurasia,36.065077,49.688542,take1255,tks,IR,indo1319,
raza1238,Razajerdi,Eurasia,36.267,50.002,raza1238,rat,IR,indo1319,
khar1281,Kharaqan,Eurasia,,,khar1281,,,indo1319,take1255
khal1271,Khalkhal,Eurasia,,,khal1271,,,indo1319,take1255
rama1256,Ramand,Eurasia,,,rama1256,,,indo1319,take1255
zanj1238,Zanjan,Eurasia,,,zanj1238,,,indo1319,take1255
taro1260,Tarom,Eurasia,,,taro1260,,,indo1319,take1255
vida1238,Vidar,Eurasia,,,vida1238,,,indo1319,alvi1241
alvi1242,Alvir,Eurasia,,,alvi1242,,,indo1319,alvi1241
gura1251,Gurani,Eurasia,36.8377,44.4956,gura1251,hac,IR;IQ,indo1319,
shab1250,Shabak-Bajalani,,,,shab1250,,,indo1319,
nucl1271,Nuclear Gurani,Eurasia,,,nucl1271,,,indo1319,gura1251
hawr1242,Hawraman-I Luhon,Eurasia,,,hawr1242,,,indo1319,gura1251
hawr1243,Hawraman-I Taxt,Eurasia,,,hawr1243,,,indo1319,gura1251
kaka1262,Kakai,Eurasia,,,kaka1262,,,indo1319,gura1251
zard1234,Zardayana,Eurasia,,,zard1234,,,indo1319,gura1251
gawh1238,Gawhara,Eurasia,,,gawh1238,,,indo1319,gura1251
kand1290,Kandula,Eurasia,,,kand1290,,,indo1319,gura1251
baje1238,Bajelani,Eurasia,33.9498,42.9867,baje1238,bjm,IQ,indo1319,
shab1251,Shabaki,Eurasia,36.375,43.144,shab1251,sdb,IQ,indo1319,
sarl1241,Sarli,Eurasia,36.021,43.644,sarl1241,sdf,IQ,indo1319,shab1251
chab1240,Chabak,Eurasia,,,chab1240,,,indo1319,shab1251
diml1238,Dimli,Eurasia,38.6147,39.6388,diml1238,diq,TR,indo1319,
kirm1248,Kirmanjki,Eurasia,39.1636,39.4004,kirm1248,kiu,TR,indo1319,
motk1236,Motki,Eurasia,,,motk1236,,,indo1319,diml1238
sive1238,Sivereki,Eurasia,,,sive1238,,,indo1319,diml1238
kori1257,Kori,Eurasia,,,kori1257,,,indo1319,diml1238
dumb1240,Dumbuli,Eurasia,,,dumb1240,,,indo1319,diml1238
hazz1238,Hazzu,Eurasia,,,hazz1238,,,indo1319,diml1238
vart1238,Varto,Eurasia,,,vart1238,,,indo1319,kirm1248
tunc1238,Tunceli,Eurasia,,,tunc1238,,,indo1319,kirm1248
gurg1241,Gurgani,Eurasia,36.83,54.43,gurg1241,,IR,indo1319,
maza1305,Mazanderani-Shahmirzadi,,,,maza1305,,,indo1319,
gila1242,Gilaki-Rudbari,,,,gila1242,,,indo1319,
maza1291,Mazanderani,Eurasia,36.241,52.3009,maza1291,mzn,IR,indo1319,
shah1253,Shahmirzadi,Eurasia,35.778,53.32,shah1253,srz,IR,indo1319,
gach1240,Gachsari,Eurasia,,,gach1240,,,indo1319,maza1291
nucl1270,Nuclear Mazanderani,Eurasia,,,nucl1270,,,indo1319,maza1291
vela1234,Velatru,Eurasia,,,vela1234,,,indo1319,maza1291
cent2360,Central Caspian,Eurasia,,,cent2360,,,indo1319,maza1291
gale1256,Galeshi of Mazanderan,Eurasia,,,gale1256,,,indo1319,maza1291
east2854,Eastern Mazanderani,Eurasia,,,east2854,,,indo1319,maza1291
west2944,Western Mazanderani,Eurasia,,,west2944,,,indo1319,maza1291
kela1262,Kelardashti,Eurasia,,,kela1262,,,indo1319,maza1291
kala1412,Kalarestaqi,Eurasia,,,kala1412,,,indo1319,maza1291
tone1234,Tonekaboni,Eurasia,,,tone1234,,,indo1319,maza1291
rams1234,Ramsari,Eurasia,,,rams1234,,,indo1319,maza1291
gila1241,Gilaki,Eurasia,37.1344,49.8359,gila1241,glk,IR,indo1319,
rudb1238,Rudbari,Eurasia,37.0878,49.8801,rudb1238,rdb,IR,indo1319,
west2931,Western Gilaki,Eurasia,,,west2931,,,indo1319,gila1241
east2843,Eastern Gilaki,Eurasia,,,east2843,,,indo1319,gila1241
rash1246,Rashti,Eurasia,,,rash1246,,,indo1319,gila1241
fuma1234,Fumani,Eurasia,,,fuma1234,,,indo1319,gila1241
anza1234,Anzali,Eurasia,,,anza1234,,,indo1319,gila1241
lang1338,Langerudi,Eurasia,,,lang1338,,,indo1319,gila1241
lahi1234,Lahijani,Eurasia,,,lahi1234,,,indo1319,gila1241
mach1270,Machiani,Eurasia,,,mach1270,,,indo1319,gila1241
jams1240,Jamshidabadi,Eurasia,,,jams1240,,,indo1319,rudb1238
shah1263,Shahrani,Eurasia,,,shah1263,,,indo1319,rudb1238
tutk1234,Tutkaboni,Eurasia,,,tutk1234,,,indo1319,rudb1238
dogo1301,Dogowharani,Eurasia,,,dogo1301,,,indo1319,rudb1238
rost1234,Rostamabadi,Eurasia,,,rost1234,,,indo1319,rudb1238
lake1260,Lakei,Eurasia,,,lake1260,,,indo1319,rudb1238
juba1243,Jubanic,Eurasia,,,juba1243,,,indo1319,rudb1238
sefi1234,Sefidrud Rudbari,Eurasia,,,sefi1234,,,indo1319,rudb1238
osku1234,Oskulaki,Eurasia,,,osku1234,,,indo1319,rudb1238
lasg1238,Lasgerdi,Eurasia,35.40153,52.99868,lasg1238,lsa,IR,indo1319,
sang1315,Sangisari,Eurasia,35.72,53.3,sang1315,sgr,IR,indo1319,
sork1239,Sorkhei-Aftari,Eurasia,35.45652,53.21897,sork1239,sqo,IR,indo1319,
sork1240,Sorkhei,Eurasia,,,sork1240,,,indo1319,sork1239
afta1234,Aftari,Eurasia,,,afta1234,,,indo1319,sork1239
west2370,Western Wakhi,Eurasia,,,west2370,,,indo1319,wakh1245
ishk1245,Ishkoman,Eurasia,,,ishk1245,,,indo1319,wakh1245
yark1238,Yarkhun,Eurasia,,,yark1238,,,indo1319,wakh1245
goja1238,Gojal,Eurasia,,,goja1238,,,indo1319,wakh1245
cent1975,Central Wakhi,Eurasia,,,cent1975,,,indo1319,wakh1245
yasi1244,Yasin (Indo-European),Eurasia,,,yasi1244,,,indo1319,wakh1245
east2306,Eastern Wakhi,Eurasia,,,east2306,,,indo1319,wakh1245
east2768,Eastern-Western Armenian,,,,east2768,,,indo1319,
clas1249,Classical-Middle Armenian,Eurasia,38.592316,41.346422,clas1249,xcl,AM,indo1319,
nucl1235,Eastern Armenian,Eurasia,40.0,45.0,nucl1235,hye,AM;AZ;GE;IR;SY;TR,indo1319,
homs1234,Western Armenian,Eurasia,40.1897,44.4839,homs1234,hyw,TR,indo1319,
kara1458,Gharabagh-Shamakhi,Eurasia,,,kara1458,,,indo1319,nucl1235
khoi1249,Khoy-Maragha,Eurasia,,,khoi1249,,,indo1319,nucl1235
arar1266,Ararat,Eurasia,,,arar1266,,,indo1319,nucl1235
agul1245,Agulis-Meghri,Eurasia,,,agul1245,,,indo1319,nucl1235
krze1234,Krzen,Eurasia,,,krze1234,,,indo1319,nucl1235
kara1459,Gharabagh,Eurasia,,,kara1459,,,indo1319,nucl1235
jolf1238,Jolfâ (Iran),Eurasia,,,jolf1238,,,indo1319,nucl1235
kaza1249,Kazakh-Kirovabad,Eurasia,,,kaza1249,,,indo1319,nucl1235
burd1239,Burdur,Eurasia,,,burd1239,,,indo1319,nucl1235
meht1234,Mehtishen,Eurasia,,,meht1234,,,indo1319,nucl1235
ares1234,Aresh-Havarik,Eurasia,,,ares1234,,,indo1319,nucl1235
sham1273,Shamakhi (Armenian),Eurasia,,,sham1273,,,indo1319,nucl1235
dzhu1238,Dzhulfa (Azerbaijan),Eurasia,,,dzhu1238,,,indo1319,nucl1235
ashk1245,Ashkharik,Eurasia,,,ashk1245,,,indo1319,nucl1235
ardv1234,Ardvin-Tbilisi,Eurasia,,,ardv1234,,,indo1319,nucl1235
djug1234,Djugha,Eurasia,,,djug1234,,,indo1319,nucl1235
baya1264,Bayazet,Eurasia,,,baya1264,,,indo1319,nucl1235
astr1245,Astrakhan Armenian,Eurasia,,,astr1245,,,indo1319,nucl1235
erev1240,Erevan,Eurasia,,,erev1240,,,indo1319,nucl1235
artv1238,Artvin,Eurasia,,,artv1238,,,indo1319,nucl1235
tbil1238,Tbilisi,Eurasia,,,tbil1238,,,indo1319,nucl1235
agul1243,Agulis,Eurasia,,,agul1243,,,indo1319,nucl1235
megh1234,Meghri,Eurasia,,,megh1234,,,indo1319,nucl1235
stan1326,Stanoz,Eurasia,,,stan1326,,,indo1319,homs1234
bolu1245,Bolu (Armenian),Eurasia,,,bolu1245,,,indo1319,homs1234
vani1249,Vanic,Eurasia,,,vani1249,,,indo1319,homs1234
arti1237,Artial,Eurasia,,,arti1237,,,indo1319,homs1234
hams1240,Hamshenic,Eurasia,,,hams1240,,,indo1319,homs1234
yozg1234,Yozgat,Eurasia,,,yozg1234,,,indo1319,homs1234
asia1266,Asia Minor,Eurasia,,,asia1266,,,indo1319,homs1234
kili1262,Kilikien,Eurasia,,,kili1262,,,indo1319,homs1234
anti1246,Antioch,Eurasia,,,anti1246,,,indo1319,homs1234
mush1240,Mush-Tigranakert,Eurasia,,,mush1240,,,indo1319,homs1234
diad1234,Diadin,Eurasia,,,diad1234,,,indo1319,homs1234
vann1243,Van,Eurasia,,,vann1243,,,indo1319,homs1234
edes1234,Edesa Armenian,Eurasia,,,edes1234,,,indo1319,homs1234
hams1239,Hamshen,Eurasia,,,hams1239,,,indo1319,homs1234
syri1241,Kessab-Latakia-Jisr-al-Shughur,Eurasia,,,syri1241,,,indo1319,homs1234
aynt1234,Ayntab,Eurasia,,,aynt1234,,,indo1319,homs1234
arab1265,Arabkir,Eurasia,,,arab1265,,,indo1319,homs1234
trab1239,Trabzon,Eurasia,,,trab1239,,,indo1319,homs1234
crim1254,Crimea-Nor-Nakhichevan,Eurasia,,,crim1254,,,indo1319,homs1234
shab1249,Shapin-Karahisar,Eurasia,,,shab1249,,,indo1319,homs1234
seba1246,Sebastia,Eurasia,,,seba1246,,,indo1319,homs1234
khar1280,Kharberd-Erznkad,Eurasia,,,khar1280,,,indo1319,homs1234
sivr1234,Sivrihisar,Eurasia,,,sivr1234,,,indo1319,homs1234
nort2614,North Komedia,Eurasia,,,nort2614,,,indo1319,homs1234
kyur1235,Kyurin,Eurasia,,,kyur1235,,,indo1319,homs1234
marz1234,Marzvan-Amasia,Eurasia,,,marz1234,,,indo1319,homs1234
syol1234,Syolyoz,Eurasia,,,syol1234,,,indo1319,homs1234
cons1241,Constantinople Armenian,Eurasia,,,cons1241,,,indo1319,homs1234
asla1234,Aslanbeck,Eurasia,,,asla1234,,,indo1319,homs1234
aknn1239,Akn,Eurasia,,,aknn1239,,,indo1319,homs1234
ewdo1239,Eudokia,Eurasia,,,ewdo1239,,,indo1319,homs1234
smyr1241,Smyrna Armenian,Eurasia,,,smyr1241,,,indo1319,homs1234
kesa1247,Kesaria,Eurasia,,,kesa1247,,,indo1319,homs1234
rodo1240,Rodosto,Eurasia,,,rodo1240,,,indo1319,homs1234
mala1453,Malatya,Eurasia,,,mala1453,,,indo1319,homs1234
kari1302,Karin,Eurasia,,,kari1302,,,indo1319,homs1234
haji1236,Hajin,Eurasia,,,haji1236,,,indo1319,homs1234
mara1419,Marash-Zeytun,Eurasia,,,mara1419,,,indo1319,homs1234
kesa1246,Kesab-Svedia,Eurasia,,,kesa1246,,,indo1319,homs1234
beyl1234,Beylan,Eurasia,,,beyl1234,,,indo1319,homs1234
tigr1251,Tigranakert,Eurasia,,,tigr1251,,,indo1319,homs1234
muss1244,Mush,Eurasia,,,muss1244,,,indo1319,homs1234
talv1234,Talverik-Motkan,Eurasia,,,talv1234,,,indo1319,homs1234
sasu1234,Sasun,Eurasia,,,sasu1234,,,indo1319,homs1234
clas1256,Classical Armenian,Eurasia,,,clas1256,,,indo1319,clas1249
midd1364,Middle Armenian,Eurasia,,,midd1364,,,indo1319,clas1249
alba1268,Albanian-Tosk,,,,alba1268,,,indo1319,
gheg1238,Gheg Albanian,Eurasia,42.317,21.3837,gheg1238,aln,AL;BG;ME;MK;RO;RS,indo1319,
arva1236,Arvanitika Albanian,Eurasia,38.283,23.3703,arva1236,aat,GR,indo1319,
tosk1239,Northern Tosk Albanian,Eurasia,41.0,20.0,tosk1239,als,AL;GR;MK,indo1319,
arbe1236,Arbëreshë Albanian,Eurasia,38.911,16.7164,arbe1236,aae,IT,indo1319,
thra1249,Thracian Arvanitika,Eurasia,,,thra1249,,,indo1319,arva1236
nort2603,Northwestern Arvanitika,Eurasia,,,nort2603,,,indo1319,arva1236
sout2608,South Central Arvanitika,Eurasia,,,sout2608,,,indo1319,arva1236
west2895,Western Northern Tosk,Eurasia,,,west2895,,,indo1319,tosk1239
came1248,Cham Tosk,Eurasia,,,came1248,,,indo1319,tosk1239
korc1239,Eastern Northern Tosk,Eurasia,,,korc1239,,,indo1319,tosk1239
labt1234,Lab Tosk,Eurasia,,,labt1234,,,indo1319,tosk1239
camp1260,Campo Marino Albanian,Eurasia,,,camp1260,,,indo1319,arbe1236
cala1254,Calabrian Albanian,Eurasia,,,cala1254,,,indo1319,arbe1236
cent1955,Central Mountain Albanian,Eurasia,,,cent1955,,,indo1319,arbe1236
sici1247,Sicilian Albanian,Eurasia,,,sici1247,,,indo1319,arbe1236
nort3295,Northwest Gheg,Eurasia,,,nort3295,,,indo1319,gheg1238
cent2342,Central Gheg,Eurasia,,,cent2342,,,indo1319,gheg1238
nort3296,Northeast Gheg,Eurasia,,,nort3296,,,indo1319,gheg1238
sout3280,Southern Gheg,Eurasia,,,sout3280,,,indo1319,gheg1238
arba1240,Arbanasi,Eurasia,,,arba1240,,,indo1319,gheg1238
srem1242,Srem,Eurasia,,,srem1242,,,indo1319,gheg1238
istr1247,Istra Albanian,Eurasia,,,istr1247,,,indo1319,gheg1238
celt1247,Celtiberian,Eurasia,41.279,-2.53,celt1247,xce,ES,indo1319,
nucl1715,Nuclear Celtic,,,,nucl1715,,,indo1319,
tgbc1234,TGB Celtic,,,,tgbc1234,,,indo1319,
cisa1238,Cisalpine Celtic,,,,cisa1238,,,indo1319,
unun9887,Unclassified Nuclear Celtic,,,,unun9887,,,indo1319,
gala1252,Galatian,Eurasia,39.34,32.84,gala1252,xga,TR,indo1319,
tran1282,Transalpine Gaulish,Eurasia,43.97,3.3,tran1282,xtg,FR,indo1319,
insu1254,Insular Celtic,,,,insu1254,,,indo1319,
goid1240,Goidelic,,,,goid1240,,,indo1319,
bryt1239,Brythonic,,,,bryt1239,,,indo1319,
oldi1245,Early Irish,Eurasia,53.0,-8.0,oldi1245,sga,IE,indo1319,
mode1265,Modern Goidelic,,,,mode1265,,,indo1319,
prim1243,Primitive Irish (4-6th century),Eurasia,,,prim1243,,,indo1319,oldi1245
oldi1246,Old Irish (8-9th century),Eurasia,,,oldi1246,,,indo1319,oldi1245
midd1360,Middle Irish (10-12th century),Eurasia,,,midd1360,mga,,indo1319,oldi1245
arch1247,Archaic Irish (7th century),Eurasia,,,arch1247,,,indo1319,oldi1245
earl1246,Early Goidelic (to 4th century),Eurasia,,,earl1246,,,indo1319,oldi1245
hibe1235,Hiberno-Scottish Gaelic,Eurasia,55.932,-5.222,hibe1235,ghc,GB,indo1319,oldi1245
east2734,Eastern Goidelic,,,,east2734,,,indo1319,
iris1253,Irish,Eurasia,53.2186,-7.61509,iris1253,gle,IE;GB,indo1319,
scot1245,Scottish Gaelic,Eurasia,56.7574,-5.24366,scot1245,gla,GB,indo1319,
manx1243,Manx,Eurasia,54.2604,-4.45437,manx1243,glv,GB,indo1319,
east2323,East Sutherlandshire,Eurasia,,,east2323,,,indo1319,scot1245
chur1260,Church Gaelic,Eurasia,,,chur1260,,,indo1319,scot1245
done1238,Donegal,Eurasia,,,done1238,,,indo1319,iris1253
conn1243,Connacht,Eurasia,,,conn1243,,,indo1319,iris1253
muns1250,Munster-Leinster,Eurasia,,,muns1250,,,indo1319,iris1253
sout3176,Southwestern Brythonic,,,,sout3176,,,indo1319,
oldm1247,Old-Modern Welsh,,,,oldm1247,,,indo1319,
corn1251,Cornish,Eurasia,50.5233,-4.18619,corn1251,cor,GB,indo1319,
bret1244,Breton,Eurasia,48.2452,-3.78934,bret1244,bre,FR,indo1319,
oldc1252,Old Cornish,Eurasia,,,oldc1252,oco,,indo1319,corn1251
mode1263,Modern Cornish,Eurasia,,,mode1263,,,indo1319,corn1251
treg1244,Tregorrois,Eurasia,,,treg1244,,,indo1319,bret1244
corn1250,Cornouaillais,Eurasia,,,corn1250,,,indo1319,bret1244
vann1244,Vannetais,Eurasia,,,vann1244,,,indo1319,bret1244
oldb1248,Old Breton,Eurasia,,,oldb1248,,,indo1319,bret1244
leon1251,Leonais,Eurasia,,,leon1251,,,indo1319,bret1244
midd1359,Middle Breton,Eurasia,,,midd1359,,,indo1319,bret1244
oldw1239,Old-Middle Welsh,Eurasia,52.582,-4.089,oldw1239,owl,GB,indo1319,
wels1247,Welsh,Eurasia,52.0,-4.0,wels1247,cym,GB,indo1319,
midd1363,Middle Welsh,Eurasia,,,midd1363,,,indo1319,oldw1239
oldw1241,Old Welsh,Eurasia,,,oldw1241,,,indo1319,oldw1239
nort2668,Northern Welsh,Eurasia,,,nort2668,,,indo1319,wels1247
pata1258,Patagonian Welsh,Eurasia,,,pata1258,,,indo1319,wels1247
sout2673,Southern Welsh,Eurasia,,,sout2673,,,indo1319,wels1247
cisa1237,Cisalpine Gaulish,Eurasia,45.2,8.93,cisa1237,xcg,IT,indo1319,
lepo1240,Lepontic,Eurasia,45.98,8.92,lepo1240,xlp,IT,indo1319,
nori1240,Noric,Eurasia,46.419444,15.869444,nori1240,nrc,SI,indo1319,
tokh1243,Tokharian B,Eurasia,41.65,82.9,tokh1243,txb,CN,indo1319,
tokh1242,Tokharian A,Eurasia,42.98,89.18,tokh1242,xto,CN,indo1319,
luvi1234,Luvic,,,,luvi1234,,,indo1319,
hitt1242,Hittite,Eurasia,40.0,35.0,hitt1242,hit,TR,indo1319,
unun9888,Unclassified Anatolian,,,,unun9888,,,indo1319,
pala1331,Palaic,Eurasia,41.334,33.499,pala1331,plq,TR,indo1319,
cari1274,Carian,Eurasia,37.203,28.182,cari1274,xcr,TR,indo1319,
lyci1242,Lycian-Milyan,,,,lyci1242,,,indo1319,
luvi1235,Luvian,,,,luvi1235,,,indo1319,
uncl1514,Unclassified Luvic,,,,uncl1514,,,indo1319,
lyci1241,Lycian A,Eurasia,36.517,29.764,lyci1241,xlc,TR,indo1319,
mily1238,Milyan,Eurasia,36.356111,29.318611,mily1238,imy,TR,indo1319,
hier1240,Hieroglyphic Luwian,Eurasia,40.019722,34.615278,hier1240,hlu,TR,indo1319,
cune1239,Cuneiform Luwian,Eurasia,38.0,36.0,cune1239,xlu,TR,indo1319,
pisi1234,Pisidian,Eurasia,37.273,31.28,pisi1234,xps,TR,indo1319,
side1240,Sidetic,Eurasia,36.764,31.917,side1240,xsd,TR,indo1319,
lydi1241,Lydian,Eurasia,40.287,28.599,lydi1241,xld,TR,indo1319,
west2779,West Dogon,,,,west2779,,,dogo1299,
nort2824,North Plateau Dogon,,,,nort2824,,,dogo1299,
esca1235,Escarpment Dogon,,,,esca1235,,,dogo1299,
nang1263,Nangan Dogon,,,,nang1263,,,dogo1299,
plai1257,Plains Dogon,,,,plai1257,,,dogo1299,
ampa1238,Ampari Dogon,Africa,14.15,-3.55,ampa1238,aqd,ML,dogo1299,
pena1270,Penange,Africa,14.38,-4.03,pena1270,,ML,dogo1299,
buno1241,Bunoge Dogon,Africa,14.43,-3.49,buno1241,dgb,ML,dogo1299,
momb1254,Mombo Dogon,Africa,14.376155,-3.664799,momb1254,dmb,ML,dogo1299,
tira1258,Tiranige Diga Dogon,Africa,14.76,-3.7,tira1258,tde,ML,dogo1299,
yand1255,Yanda-Bondum-Tebul,,,,yand1255,,,dogo1299,
dogu1235,Dogul Dom Dogon,Africa,14.5872,-3.56855,dogu1235,dbg,ML,dogo1299,
bond1248,Najamba-Kindige,Africa,14.9066,-3.32636,bond1248,dbu,ML,dogo1299,
tebu1239,Tebul Ure Dogon,Africa,14.66,-3.1,tebu1239,dtu,ML,dogo1299,
yand1256,Yanda-Ana,,,,yand1256,,,dogo1299,
bond1252,Bondum Dom,Africa,,,bond1252,,,dogo1299,bond1248
nadj1238,Najamba,Africa,,,nadj1238,,,dogo1299,bond1248
kind1242,Kindige,Africa,,,kind1242,,,dogo1299,bond1248
yand1257,Yanda Dom Dogon,Africa,14.63,-3.15,yand1257,dym,ML,dogo1299,
anat1248,Ana Tinga Dogon,Africa,14.6669,-3.1168,anat1248,dti,ML,dogo1299,
donn1239,Donno So Dogon,Africa,14.34019,-3.51468,donn1239,dds,,dogo1299,
toro1252,Toro So Dogon,Africa,14.40749,-3.10006,toro1252,dts,ML,dogo1299,
tomm1242,Tommo So Dogon,Africa,14.756,-3.28,tomm1242,dto,ML,dogo1299,
irel1234,Ireli,Africa,,,irel1234,,,dogo1299,toro1252
ibis1234,Ibi So,Africa,,,ibis1234,,,dogo1299,toro1252
yorn1234,Yorno So,Africa,,,yorn1234,,,dogo1299,toro1252
youg1234,Youga So,Africa,,,youg1234,,,dogo1299,toro1252
sang1342,Sangha So,Africa,,,sang1342,,,dogo1299,toro1252
bank1259,Bankan Tey Dogon,Africa,15.06,-2.92,bank1259,dbw,ML,dogo1299,
nang1261,Nanga,Africa,14.49,-3.02,nang1261,nzz,ML,dogo1299,
bent1238,Ben Tey Dogon,Africa,14.78,-2.94,bent1238,dbt,ML,dogo1299,
west2508,Western Plains Dogon,,,,west2508,,,dogo1299,
jams1239,Jamsay Dogon,Africa,14.1794,-2.57999,jams1239,djm,BF;ML,dogo1299,
toro1253,Toro Tegu Dogon,Africa,15.0644,-2.22427,toro1253,dtt,ML,dogo1299,
tene1248,Tengou-Togo Dogon,Africa,14.0675,-3.37158,tene1248,dtk,ML,dogo1299,
tomo1243,Tomo Kan Dogon,Africa,13.6331,-3.82228,tomo1243,dtm,BF;ML,dogo1299,
togo1254,Togo Kan,Africa,,,togo1254,,,dogo1299,tene1248
teng1266,Tengu Kan,Africa,,,teng1266,,,dogo1299,tene1248
tenu1234,Tenu Kan,Africa,,,tenu1234,,,dogo1299,tene1248
guim1240,Gimri Kan,Africa,,,guim1240,,,dogo1299,tene1248
woru1234,Woru Kan,Africa,,,woru1234,,,dogo1299,tene1248
domn1238,Domno,Africa,,,domn1238,,,dogo1299,jams1239
perg1234,Perge Tegu,Africa,,,perg1234,,,dogo1299,jams1239
guru1265,Guru (Mali),Africa,,,guru1265,,,dogo1299,jams1239
bama1252,Bama,Africa,,,bama1252,,,dogo1299,jams1239
gono1238,Gono,Africa,,,gono1238,,,dogo1299,jams1239
ngar1284,Ngarinyin,Australia,-16.4006,126.433,ngar1284,ung,AU,worr1236,
west2435,Western Worrorran,Australia,-16.10935,124.66753,west2435,unp,AU,worr1236,
nort2751,Northern Worrorran,,,,nort2751,,,worr1236,
woly1239,Wolyamidi,Australia,-15.557223,126.22155,woly1239,,,worr1236,ngar1284
wala1272,Waladja,Australia,-15.697411,127.616813,wala1272,,,worr1236,ngar1284
munu1238,Munumburru,Australia,-14.700834,126.754387,munu1238,,,worr1236,ngar1284
guwi1238,Guwidj,Australia,-15.1,126.5,guwi1238,,,worr1236,ngar1284
ngar1285,Ngarnawu,Australia,-15.700055,127.452018,ngar1285,,,worr1236,ngar1284
wurl1240,Wurla,Australia,-16.15,127.52,wurl1240,,,worr1236,ngar1284
anda1282,Andadjin,Australia,-16.531222,127.693718,anda1282,ajn,,worr1236,ngar1284
winj1235,Winjarumi,Australia,-15.355178,124.539184,winj1235,,AU,worr1236,
umii1235,Umiida-Unggarangu,Australia,-16.559333,124.5,umii1235,,AU,worr1236,
ungg1243,Unggumi,Australia,-15.65,124.67,ungg1243,xgu,AU,worr1236,
worr1237,Worrorra,Australia,-15.612781,124.881218,worr1237,wro,AU,worr1236,
ungg1244,Unggaranggu,Australia,-16.91,124.156,ungg1244,xun,AU,worr1236,umii1235
umii1236,Umiida,Australia,-16.615461,124.079216,umii1236,xud,AU,worr1236,umii1235
woro1258,Worora,Australia,-15.82429,125.155876,woro1258,,AU,worr1236,worr1237
yawi1239,Yawijibaya,Australia,-15.348087,124.529665,yawi1239,jbw,AU,worr1236,worr1237
wila1240,Wilawila,Australia,-14.9105,126.6,wila1240,wil,AU,worr1236,
forr1234,Forrest River,,,,forr1234,,,worr1236,
wuna1249,Wunambal,Australia,-14.8347,125.72,wuna1249,wub,AU,worr1236,
miwa1242,Miwa,Australia,-14.3484,126.921,miwa1242,vmi,AU,worr1236,
